space,subspace,title,lang,description,code
mainframe,jcl/utilitarios,JCL 375 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 375.,"//VSAM375 JOB (ACCT),'VSAM 375',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER375.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 376 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 376.,"//COND376 JOB (ACCT),'COND 376',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 377 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 377.,"//IFEL377 JOB (ACCT),'IFEL 377',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 378 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 378.,"//PROC378 JOB (ACCT),'PROC 378',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER378.IN,ARQSAI=USER378.OUT
//* Observação: variante 378 com foco em retorno e catalogação"
mainframe,jcl/generico,JCL 379 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 379.,"//INPR379 JOB (ACCT),'INPROC 379',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 380 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 380.,"//DISP380 JOB (ACCT),'DISP 380',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER380.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 381 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 381.,"//JOB381   JOB (ACCT),'EXEMPLO 381',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER381.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 382 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 382.,"//ALOC382 JOB (ACCT),'ALLOC 382',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER382.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 383 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 383.,"//SORT383 JOB (ACCT),'SORT 383',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER383.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER383.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 384 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 384.,"//COPY384 JOB (ACCT),'COPY 384',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER384.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER384.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 385 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 385.,"//VSAM385 JOB (ACCT),'VSAM 385',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER385.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*
//* Observação: variante 385 com foco em retorno e catalogação"
mainframe,jcl/execucao,JCL 386 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 386.,"//COND386 JOB (ACCT),'COND 386',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 387 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 387.,"//IFEL387 JOB (ACCT),'IFEL 387',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 388 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 388.,"//PROC388 JOB (ACCT),'PROC 388',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER388.IN,ARQSAI=USER388.OUT"
mainframe,jcl/generico,JCL 389 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 389.,"//INPR389 JOB (ACCT),'INPROC 389',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 390 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 390.,"//DISP390 JOB (ACCT),'DISP 390',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER390.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 391 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 391.,"//JOB391   JOB (ACCT),'EXEMPLO 391',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER391.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 392 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 392.,"//ALOC392 JOB (ACCT),'ALLOC 392',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER392.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//* Observação: variante 392 com foco em retorno e catalogação"
mainframe,jcl/utilitarios,JCL 393 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 393.,"//SORT393 JOB (ACCT),'SORT 393',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER393.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER393.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 394 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 394.,"//COPY394 JOB (ACCT),'COPY 394',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER394.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER394.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 395 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 395.,"//VSAM395 JOB (ACCT),'VSAM 395',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER395.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 396 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 396.,"//COND396 JOB (ACCT),'COND 396',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 397 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 397.,"//IFEL397 JOB (ACCT),'IFEL 397',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 398 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 398.,"//PROC398 JOB (ACCT),'PROC 398',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER398.IN,ARQSAI=USER398.OUT"
mainframe,jcl/generico,JCL 399 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 399.,"//INPR399 JOB (ACCT),'INPROC 399',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS
//* Observação: variante 399 com foco em retorno e catalogação"
mainframe,jcl/dd,JCL 400 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 400.,"//DISP400 JOB (ACCT),'DISP 400',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER400.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 401 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 401.,"//JOB401   JOB (ACCT),'EXEMPLO 401',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER401.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 402 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 402.,"//ALOC402 JOB (ACCT),'ALLOC 402',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER402.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 403 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 403.,"//SORT403 JOB (ACCT),'SORT 403',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER403.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER403.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 404 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 404.,"//COPY404 JOB (ACCT),'COPY 404',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER404.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER404.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 405 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 405.,"//VSAM405 JOB (ACCT),'VSAM 405',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER405.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 406 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 406.,"//COND406 JOB (ACCT),'COND 406',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR
//* Observação: variante 406 com foco em retorno e catalogação"
mainframe,jcl/execucao,JCL 407 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 407.,"//IFEL407 JOB (ACCT),'IFEL 407',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 408 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 408.,"//PROC408 JOB (ACCT),'PROC 408',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER408.IN,ARQSAI=USER408.OUT"
mainframe,jcl/generico,JCL 409 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 409.,"//INPR409 JOB (ACCT),'INPROC 409',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 410 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 410.,"//DISP410 JOB (ACCT),'DISP 410',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER410.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 411 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 411.,"//JOB411   JOB (ACCT),'EXEMPLO 411',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER411.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 412 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 412.,"//ALOC412 JOB (ACCT),'ALLOC 412',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER412.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 413 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 413.,"//SORT413 JOB (ACCT),'SORT 413',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER413.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER413.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*
//* Observação: variante 413 com foco em retorno e catalogação"
mainframe,jcl/utilitarios,JCL 414 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 414.,"//COPY414 JOB (ACCT),'COPY 414',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER414.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER414.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 415 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 415.,"//VSAM415 JOB (ACCT),'VSAM 415',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER415.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 416 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 416.,"//COND416 JOB (ACCT),'COND 416',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 417 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 417.,"//IFEL417 JOB (ACCT),'IFEL 417',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 418 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 418.,"//PROC418 JOB (ACCT),'PROC 418',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//ETAPA1   EXEC MINHAPRC,ARQENT=USER418.IN,ARQSAI=USER418.OUT"
mainframe,jcl/generico,JCL 419 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 419.,"//INPR419 JOB (ACCT),'INPROC 419',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 420 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 420.,"//DISP420 JOB (ACCT),'DISP 420',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER420.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)
//* Observação: variante 420 com foco em retorno e catalogação"
mainframe,jcl/basico,"JCL 421 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 421.,"//JOB421   JOB (ACCT),'EXEMPLO 421',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER421.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 422 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 422.,"//ALOC422 JOB (ACCT),'ALLOC 422',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER422.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 423 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 423.,"//SORT423 JOB (ACCT),'SORT 423',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER423.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER423.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 424 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 424.,"//COPY424 JOB (ACCT),'COPY 424',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER424.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER424.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 425 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 425.,"//VSAM425 JOB (ACCT),'VSAM 425',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER425.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 426 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 426.,"//COND426 JOB (ACCT),'COND 426',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 427 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 427.,"//IFEL427 JOB (ACCT),'IFEL 427',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF
//* Observação: variante 427 com foco em retorno e catalogação"
mainframe,jcl/procedures,JCL 428 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 428.,"//PROC428 JOB (ACCT),'PROC 428',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER428.IN,ARQSAI=USER428.OUT"
mainframe,jcl/generico,JCL 429 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 429.,"//INPR429 JOB (ACCT),'INPROC 429',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 430 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 430.,"//DISP430 JOB (ACCT),'DISP 430',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER430.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 431 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 431.,"//JOB431   JOB (ACCT),'EXEMPLO 431',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER431.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
