kind,space,subspace,spaceIcon,subspaceIcon,title,lang,description,code
code,mainframe,cobol/controle,,,COBOL 323 - IF e EVALUATE para classificar risco em reconciliação,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de reconciliação.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 43.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA RISC: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 324 - PERFORM VARYING para percorrer lotes de risco em reconciliação,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de reconciliação.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE RISC ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 325 - Leitura sequencial de arquivo de risco em reconciliação,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de reconciliação.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN325'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
code,mainframe,cobol/numerico,,,COBOL 326 - COMPUTE com arredondamento para risco em reconciliação,cobol,"Calcula valor derivado com casas decimais, típico de juros, tarifa ou rateio em reconciliação.","       WORKING-STORAGE SECTION.
       01 WS-BASE         PIC 9(5)V99 VALUE 199.35.
       01 WS-TAXA         PIC 9V9999  VALUE 0.1275.
       01 WS-TOTAL        PIC 9(6)V99.
       PROCEDURE DIVISION.
           COMPUTE WS-TOTAL ROUNDED = WS-BASE * (1 + WS-TAXA)
           DISPLAY 'TOTAL RISC: ' WS-TOTAL
           GOBACK."
code,mainframe,cobol/strings,,,COBOL 327 - INSPECT e UNSTRING para texto de risco em reconciliação,cobol,"Separa campos de uma linha de entrada e conta ocorrências, útil em parsing de mensagens de reconciliação.","       WORKING-STORAGE SECTION.
       01 WS-LINHA        PIC X(40) VALUE 'AGENCIA,1234,SUL'.
       01 WS-A            PIC X(15).
       01 WS-B            PIC X(15).
       01 WS-C            PIC X(15).
       01 WS-COUNT        PIC 9(3) VALUE 0.
       PROCEDURE DIVISION.
           UNSTRING WS-LINHA DELIMITED BY ','
               INTO WS-A WS-B WS-C
           END-UNSTRING
           INSPECT WS-LINHA TALLYING WS-COUNT FOR ALL ','
           DISPLAY WS-A ' | ' WS-B ' | ' WS-C
           DISPLAY 'DELIM=' WS-COUNT
           GOBACK."
code,mainframe,cobol/tabelas,,,COBOL 328 - OCCURS e SEARCH para tabela de risco em reconciliação,cobol,Cria tabela em memória e faz busca linear por uma chave ligada ao processo de reconciliação.,"       WORKING-STORAGE SECTION.
       01 WS-TAB.
          05 WS-ITEM OCCURS 3 TIMES INDEXED BY IDX.
             10 WS-COD      PIC X(04).
             10 WS-DESC     PIC X(12).
       01 WS-ALVO          PIC X(04) VALUE 'RISC'.
       PROCEDURE DIVISION.
           MOVE 'RISC' TO WS-COD(1)
           MOVE 'PRIMEIRO'  TO WS-DESC(1)
           MOVE 'AUX1'      TO WS-COD(2)
           MOVE 'SEGUNDO'   TO WS-DESC(2)
           MOVE 'AUX2'      TO WS-COD(3)
           MOVE 'TERCEIRO'  TO WS-DESC(3)
           SEARCH WS-ITEM
               AT END DISPLAY 'NAO ENCONTRADO'
               WHEN WS-COD(IDX) = WS-ALVO
                   DISPLAY WS-DESC(IDX)
           END-SEARCH
           GOBACK."
code,mainframe,cobol/modularizacao,,,COBOL 329 - Parágrafos e seções para rotina de risco em reconciliação,cobol,Organiza a lógica em blocos nomeados para facilitar manutenção e leitura da rotina de reconciliação.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. RISRECO3.
       PROCEDURE DIVISION.
       PRINCIPAL-SECTION.
           PERFORM INICIALIZA-ROTINA
           PERFORM PROCESSA-REGRA
           PERFORM FINALIZA-ROTINA
           GOBACK.
       INICIALIZA-ROTINA.
           DISPLAY 'INICIO RISC'.
       PROCESSA-REGRA.
           DISPLAY 'PROCESSA REC'.
       FINALIZA-ROTINA.
           DISPLAY 'FIM RJ'."
code,mainframe,cobol/chamada,,,COBOL 330 - CALL USING para subprograma de risco em reconciliação,cobol,"Chama subprograma com parâmetros de entrada e retorno, comum em validações ou cálculos de reconciliação.","       WORKING-STORAGE SECTION.
       01 WS-CHAVE        PIC X(10) VALUE 'RISC33'.
       01 WS-RETORNO      PIC 9(3)  VALUE 0.
       PROCEDURE DIVISION.
           CALL 'SUBRISC'
                USING WS-CHAVE
                      WS-RETORNO
           END-CALL
           DISPLAY 'RC=' WS-RETORNO
           GOBACK."
code,mainframe,cobol/basico,,,COBOL 331 - DISPLAY inicial para risco em relatório gerencial,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de risco em relatório gerencial.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. RISRELA3.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE RISCO - RELATÓRIO GERENCIAL'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 332 - WORKING-STORAGE para dados de risco em relatório gerencial,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de relatório gerencial.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'RISC-MG'.
       01 WS-LOTE         PIC 9(5)  VALUE 1034.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2238.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 333 - IF e EVALUATE para classificar risco em relatório gerencial,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de relatório gerencial.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 44.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA RISC: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 334 - PERFORM VARYING para percorrer lotes de risco em relatório gerencial,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de relatório gerencial.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE RISC ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 335 - Leitura sequencial de arquivo de risco em relatório gerencial,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de relatório gerencial.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN335'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
code,mainframe,cobol/numerico,,,COBOL 336 - COMPUTE com arredondamento para risco em relatório gerencial,cobol,"Calcula valor derivado com casas decimais, típico de juros, tarifa ou rateio em relatório gerencial.","       WORKING-STORAGE SECTION.
       01 WS-BASE         PIC 9(5)V99 VALUE 202.35.
       01 WS-TAXA         PIC 9V9999  VALUE 0.1275.
       01 WS-TOTAL        PIC 9(6)V99.
       PROCEDURE DIVISION.
           COMPUTE WS-TOTAL ROUNDED = WS-BASE * (1 + WS-TAXA)
           DISPLAY 'TOTAL RISC: ' WS-TOTAL
           GOBACK."
code,mainframe,cobol/strings,,,COBOL 337 - INSPECT e UNSTRING para texto de risco em relatório gerencial,cobol,"Separa campos de uma linha de entrada e conta ocorrências, útil em parsing de mensagens de relatório gerencial.","       WORKING-STORAGE SECTION.
       01 WS-LINHA        PIC X(40) VALUE 'LOTE/2026/0007'.
       01 WS-A            PIC X(15).
       01 WS-B            PIC X(15).
       01 WS-C            PIC X(15).
       01 WS-COUNT        PIC 9(3) VALUE 0.
       PROCEDURE DIVISION.
           UNSTRING WS-LINHA DELIMITED BY '/'
               INTO WS-A WS-B WS-C
           END-UNSTRING
           INSPECT WS-LINHA TALLYING WS-COUNT FOR ALL '/'
           DISPLAY WS-A ' | ' WS-B ' | ' WS-C
           DISPLAY 'DELIM=' WS-COUNT
           GOBACK."
code,mainframe,cobol/tabelas,,,COBOL 338 - OCCURS e SEARCH para tabela de risco em relatório gerencial,cobol,Cria tabela em memória e faz busca linear por uma chave ligada ao processo de relatório gerencial.,"       WORKING-STORAGE SECTION.
       01 WS-TAB.
          05 WS-ITEM OCCURS 3 TIMES INDEXED BY IDX.
             10 WS-COD      PIC X(04).
             10 WS-DESC     PIC X(12).
       01 WS-ALVO          PIC X(04) VALUE 'RISC'.
       PROCEDURE DIVISION.
           MOVE 'RISC' TO WS-COD(1)
           MOVE 'PRIMEIRO'  TO WS-DESC(1)
           MOVE 'AUX1'      TO WS-COD(2)
           MOVE 'SEGUNDO'   TO WS-DESC(2)
           MOVE 'AUX2'      TO WS-COD(3)
           MOVE 'TERCEIRO'  TO WS-DESC(3)
           SEARCH WS-ITEM
               AT END DISPLAY 'NAO ENCONTRADO'
               WHEN WS-COD(IDX) = WS-ALVO
                   DISPLAY WS-DESC(IDX)
           END-SEARCH
           GOBACK."
code,mainframe,cobol/modularizacao,,,COBOL 339 - Parágrafos e seções para rotina de risco em relatório gerencial,cobol,Organiza a lógica em blocos nomeados para facilitar manutenção e leitura da rotina de relatório gerencial.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. RISRELA3.
       PROCEDURE DIVISION.
       PRINCIPAL-SECTION.
           PERFORM INICIALIZA-ROTINA
           PERFORM PROCESSA-REGRA
           PERFORM FINALIZA-ROTINA
           GOBACK.
       INICIALIZA-ROTINA.
           DISPLAY 'INICIO RISC'.
       PROCESSA-REGRA.
           DISPLAY 'PROCESSA REL'.
       FINALIZA-ROTINA.
           DISPLAY 'FIM MG'."
code,mainframe,cobol/chamada,,,COBOL 340 - CALL USING para subprograma de risco em relatório gerencial,cobol,"Chama subprograma com parâmetros de entrada e retorno, comum em validações ou cálculos de relatório gerencial.","       WORKING-STORAGE SECTION.
       01 WS-CHAVE        PIC X(10) VALUE 'RISC34'.
       01 WS-RETORNO      PIC 9(3)  VALUE 0.
       PROCEDURE DIVISION.
           CALL 'SUBRISC'
                USING WS-CHAVE
                      WS-RETORNO
           END-CALL
           DISPLAY 'RC=' WS-RETORNO
           GOBACK."
code,mainframe,cobol/basico,,,COBOL 341 - DISPLAY inicial para risco em retorno bancário,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de risco em retorno bancário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. RISRETO3.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE RISCO - RETORNO BANCÁRIO'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 342 - WORKING-STORAGE para dados de risco em retorno bancário,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de retorno bancário.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'RISC-BA'.
       01 WS-LOTE         PIC 9(5)  VALUE 1035.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2245.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 343 - IF e EVALUATE para classificar risco em retorno bancário,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de retorno bancário.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 45.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA RISC: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 344 - PERFORM VARYING para percorrer lotes de risco em retorno bancário,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de retorno bancário.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE RISC ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 345 - Leitura sequencial de arquivo de risco em retorno bancário,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de retorno bancário.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN345'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
code,mainframe,cobol/numerico,,,COBOL 346 - COMPUTE com arredondamento para risco em retorno bancário,cobol,"Calcula valor derivado com casas decimais, típico de juros, tarifa ou rateio em retorno bancário.","       WORKING-STORAGE SECTION.
       01 WS-BASE         PIC 9(5)V99 VALUE 205.35.
       01 WS-TAXA         PIC 9V9999  VALUE 0.1275.
       01 WS-TOTAL        PIC 9(6)V99.
       PROCEDURE DIVISION.
           COMPUTE WS-TOTAL ROUNDED = WS-BASE * (1 + WS-TAXA)
           DISPLAY 'TOTAL RISC: ' WS-TOTAL
           GOBACK."
code,mainframe,cobol/strings,,,COBOL 347 - INSPECT e UNSTRING para texto de risco em retorno bancário,cobol,"Separa campos de uma linha de entrada e conta ocorrências, útil em parsing de mensagens de retorno bancário.","       WORKING-STORAGE SECTION.
       01 WS-LINHA        PIC X(40) VALUE 'CPF#11122233344#OK'.
       01 WS-A            PIC X(15).
       01 WS-B            PIC X(15).
       01 WS-C            PIC X(15).
       01 WS-COUNT        PIC 9(3) VALUE 0.
       PROCEDURE DIVISION.
           UNSTRING WS-LINHA DELIMITED BY '#'
               INTO WS-A WS-B WS-C
           END-UNSTRING
           INSPECT WS-LINHA TALLYING WS-COUNT FOR ALL '#'
           DISPLAY WS-A ' | ' WS-B ' | ' WS-C
           DISPLAY 'DELIM=' WS-COUNT
           GOBACK."
code,mainframe,cobol/tabelas,,,COBOL 348 - OCCURS e SEARCH para tabela de risco em retorno bancário,cobol,Cria tabela em memória e faz busca linear por uma chave ligada ao processo de retorno bancário.,"       WORKING-STORAGE SECTION.
       01 WS-TAB.
          05 WS-ITEM OCCURS 3 TIMES INDEXED BY IDX.
             10 WS-COD      PIC X(04).
             10 WS-DESC     PIC X(12).
       01 WS-ALVO          PIC X(04) VALUE 'RISC'.
       PROCEDURE DIVISION.
           MOVE 'RISC' TO WS-COD(1)
           MOVE 'PRIMEIRO'  TO WS-DESC(1)
           MOVE 'AUX1'      TO WS-COD(2)
           MOVE 'SEGUNDO'   TO WS-DESC(2)
           MOVE 'AUX2'      TO WS-COD(3)
           MOVE 'TERCEIRO'  TO WS-DESC(3)
           SEARCH WS-ITEM
               AT END DISPLAY 'NAO ENCONTRADO'
               WHEN WS-COD(IDX) = WS-ALVO
                   DISPLAY WS-DESC(IDX)
           END-SEARCH
           GOBACK."
code,mainframe,cobol/modularizacao,,,COBOL 349 - Parágrafos e seções para rotina de risco em retorno bancário,cobol,Organiza a lógica em blocos nomeados para facilitar manutenção e leitura da rotina de retorno bancário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. RISRETO3.
       PROCEDURE DIVISION.
       PRINCIPAL-SECTION.
           PERFORM INICIALIZA-ROTINA
           PERFORM PROCESSA-REGRA
           PERFORM FINALIZA-ROTINA
           GOBACK.
       INICIALIZA-ROTINA.
           DISPLAY 'INICIO RISC'.
       PROCESSA-REGRA.
           DISPLAY 'PROCESSA RET'.
       FINALIZA-ROTINA.
           DISPLAY 'FIM BA'."
code,mainframe,cobol/chamada,,,COBOL 350 - CALL USING para subprograma de risco em retorno bancário,cobol,"Chama subprograma com parâmetros de entrada e retorno, comum em validações ou cálculos de retorno bancário.","       WORKING-STORAGE SECTION.
       01 WS-CHAVE        PIC X(10) VALUE 'RISC35'.
       01 WS-RETORNO      PIC 9(3)  VALUE 0.
       PROCEDURE DIVISION.
           CALL 'SUBRISC'
                USING WS-CHAVE
                      WS-RETORNO
           END-CALL
           DISPLAY 'RC=' WS-RETORNO
           GOBACK."
code,mainframe,cobol/basico,,,COBOL 351 - DISPLAY inicial para compliance em fechamento diário,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de compliance em fechamento diário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. CMPFECH3.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE COMPLIANCE - FECHAMENTO DIÁRIO'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 352 - WORKING-STORAGE para dados de compliance em fechamento diário,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'COMP-PR'.
       01 WS-LOTE         PIC 9(5)  VALUE 1036.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2252.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 353 - IF e EVALUATE para classificar compliance em fechamento diário,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 46.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA COMP: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 354 - PERFORM VARYING para percorrer lotes de compliance em fechamento diário,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE COMP ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 355 - Leitura sequencial de arquivo de compliance em fechamento diário,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de fechamento diário.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN355'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
code,mainframe,cobol/numerico,,,COBOL 356 - COMPUTE com arredondamento para compliance em fechamento diário,cobol,"Calcula valor derivado com casas decimais, típico de juros, tarifa ou rateio em fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-BASE         PIC 9(5)V99 VALUE 208.35.
       01 WS-TAXA         PIC 9V9999  VALUE 0.1275.
       01 WS-TOTAL        PIC 9(6)V99.
       PROCEDURE DIVISION.
           COMPUTE WS-TOTAL ROUNDED = WS-BASE * (1 + WS-TAXA)
           DISPLAY 'TOTAL COMP: ' WS-TOTAL
           GOBACK."
code,mainframe,cobol/strings,,,COBOL 357 - INSPECT e UNSTRING para texto de compliance em fechamento diário,cobol,"Separa campos de uma linha de entrada e conta ocorrências, útil em parsing de mensagens de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-LINHA        PIC X(40) VALUE 'CLIENTE;000123;ATIVO'.
       01 WS-A            PIC X(15).
       01 WS-B            PIC X(15).
       01 WS-C            PIC X(15).
       01 WS-COUNT        PIC 9(3) VALUE 0.
       PROCEDURE DIVISION.
           UNSTRING WS-LINHA DELIMITED BY ';'
               INTO WS-A WS-B WS-C
           END-UNSTRING
           INSPECT WS-LINHA TALLYING WS-COUNT FOR ALL ';'
           DISPLAY WS-A ' | ' WS-B ' | ' WS-C
           DISPLAY 'DELIM=' WS-COUNT
           GOBACK."
code,mainframe,cobol/tabelas,,,COBOL 358 - OCCURS e SEARCH para tabela de compliance em fechamento diário,cobol,Cria tabela em memória e faz busca linear por uma chave ligada ao processo de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-TAB.
          05 WS-ITEM OCCURS 3 TIMES INDEXED BY IDX.
             10 WS-COD      PIC X(04).
             10 WS-DESC     PIC X(12).
       01 WS-ALVO          PIC X(04) VALUE 'COMP'.
       PROCEDURE DIVISION.
           MOVE 'COMP' TO WS-COD(1)
           MOVE 'PRIMEIRO'  TO WS-DESC(1)
           MOVE 'AUX1'      TO WS-COD(2)
           MOVE 'SEGUNDO'   TO WS-DESC(2)
           MOVE 'AUX2'      TO WS-COD(3)
           MOVE 'TERCEIRO'  TO WS-DESC(3)
           SEARCH WS-ITEM
               AT END DISPLAY 'NAO ENCONTRADO'
               WHEN WS-COD(IDX) = WS-ALVO
                   DISPLAY WS-DESC(IDX)
           END-SEARCH
           GOBACK."
code,mainframe,cobol/modularizacao,,,COBOL 359 - Parágrafos e seções para rotina de compliance em fechamento diário,cobol,Organiza a lógica em blocos nomeados para facilitar manutenção e leitura da rotina de fechamento diário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. CMPFECH3.
       PROCEDURE DIVISION.
       PRINCIPAL-SECTION.
           PERFORM INICIALIZA-ROTINA
           PERFORM PROCESSA-REGRA
           PERFORM FINALIZA-ROTINA
           GOBACK.
       INICIALIZA-ROTINA.
           DISPLAY 'INICIO COMP'.
       PROCESSA-REGRA.
           DISPLAY 'PROCESSA FCH'.
       FINALIZA-ROTINA.
           DISPLAY 'FIM PR'."
code,mainframe,cobol/chamada,,,COBOL 360 - CALL USING para subprograma de compliance em fechamento diário,cobol,"Chama subprograma com parâmetros de entrada e retorno, comum em validações ou cálculos de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-CHAVE        PIC X(10) VALUE 'COMP36'.
       01 WS-RETORNO      PIC 9(3)  VALUE 0.
       PROCEDURE DIVISION.
           CALL 'SUBCOMP'
                USING WS-CHAVE
                      WS-RETORNO
           END-CALL
           DISPLAY 'RC=' WS-RETORNO
           GOBACK."
code,mainframe,cobol/basico,,,COBOL 361 - DISPLAY inicial para compliance em carga mensal,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de compliance em carga mensal.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. CMPCARG3.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE COMPLIANCE - CARGA MENSAL'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 362 - WORKING-STORAGE para dados de compliance em carga mensal,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de carga mensal.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'COMP-SC'.
       01 WS-LOTE         PIC 9(5)  VALUE 1037.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2259.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 363 - IF e EVALUATE para classificar compliance em carga mensal,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de carga mensal.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 47.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA COMP: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 364 - PERFORM VARYING para percorrer lotes de compliance em carga mensal,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de carga mensal.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE COMP ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 365 - Leitura sequencial de arquivo de compliance em carga mensal,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de carga mensal.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN365'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
