space,subspace,title,prompt,answer
Perguntas Estudo,CICS,CICS Prática 790,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 790)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 791,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 791)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 792,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 792)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 793,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 793)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 794,Como reorganizar um VSAM KSDS (pergunta 794)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 795,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 795)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 796,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 796)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 797,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 797)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 798,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 798)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 799,Como reorganizar um VSAM KSDS (pergunta 799)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 800,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 800)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 801,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 801)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 802,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 802)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 803,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 803)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 804,Como reorganizar um VSAM KSDS (pergunta 804)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 805,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 805)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 806,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 806)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 807,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 807)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 808,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 808)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 809,Como reorganizar um VSAM KSDS (pergunta 809)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 810,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 810)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 811,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 811)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 812,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 812)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 813,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 813)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 814,Como reorganizar um VSAM KSDS (pergunta 814)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 815,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 815)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 816,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 816)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 817,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 817)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 818,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 818)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 819,Como reorganizar um VSAM KSDS (pergunta 819)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 820,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 820)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 821,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 821)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 822,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 822)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 823,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 823)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 824,Como reorganizar um VSAM KSDS (pergunta 824)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 825,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 825)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 826,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 826)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 827,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 827)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 828,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 828)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 829,Como reorganizar um VSAM KSDS (pergunta 829)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 830,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 830)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 831,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 831)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 832,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 832)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 833,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 833)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 834,Como reorganizar um VSAM KSDS (pergunta 834)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 835,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 835)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 836,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 836)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 837,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 837)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 838,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 838)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 839,Como reorganizar um VSAM KSDS (pergunta 839)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 840,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 840)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 841,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 841)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 842,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 842)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 843,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 843)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 844,Como reorganizar um VSAM KSDS (pergunta 844)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
